Date,bitcoin,ethereum,cardano,doge,bitcoin-cash,stellar,chainlink,biance,little,monero,bat,tether
26/3/2016,417.945007,10.974,0,0.000213,0,0.002059,0,0,3.23057,1.69803,0,1
27/3/2016,426.765015,10.4192,0,0.000216,0,0.002027,0,0,3.3036,1.5309,0,1
28/3/2016,424.230988,11.6656,0,0.000215,0,0.002113,0,0,3.26406,1.48948,0,1
29/3/2016,416.515991,11.6564,0,0.000254,0,0.002087,0,0,3.22633,1.49121,0,1
30/3/2016,414.81601,11.9529,0,0.000234,0,0.002039,0,0,3.21941,1.44575,0,1
31/3/2016,416.729004,11.4035,0,0.000233,0,0.002027,0,0,3.25707,1.40065,0,1
1/4/2016,417.959991,11.6636,0,0.000224,0,0.002047,0,0,3.23995,1.46143,0,1
2/4/2016,420.872986,11.5989,0,0.000226,0,0.002089,0,0,3.26211,1.54854,0,1
3/4/2016,420.903992,11.6183,0,0.000221,0,0.00221,0,0,3.26268,1.54317,0,1
4/4/2016,421.444,11.1573,0,0.00022,0,0.002294,0,0,3.25059,1.59652,0,1
5/4/2016,424.029999,10.4381,0,0.000214,0,0.00216,0,0,3.25165,1.52128,0,1
6/4/2016,423.412994,10.6854,0,0.000216,0,0.002163,0,0,3.25593,1.512,0,1.00002
7/4/2016,422.744995,10.0697,0,0.000212,0,0.002155,0,0,3.24532,1.50027,0,1.00002
8/4/2016,420.348999,9.71959,0,0.000211,0,0.002184,0,0,3.22027,1.23797,0,1
9/4/2016,419.411011,9.15062,0,0.000208,0,0.002017,0,0,3.2162,1.12924,0,1
10/4/2016,421.563995,8.93634,0,0.000204,0,0.001882,0,0,3.22699,1.09583,0,1
11/4/2016,422.483002,8.64379,0,0.000214,0,0.001903,0,0,3.24177,1.02242,0,0.999861
12/4/2016,425.190002,7.44231,0,0.000229,0,0.001871,0,0,3.25732,0.955986,0,1
13/4/2016,423.734009,8.04442,0,0.000234,0,0.001863,0,0,3.23886,1.03028,0,1
14/4/2016,424.282013,8.38724,0,0.00023,0,0.001877,0,0,3.23961,1.00645,0,1
15/4/2016,429.713013,8.24278,0,0.000233,0,0.001879,0,0,3.27883,0.990145,0,1
16/4/2016,430.571991,8.6095,0,0.00023,0,0.001922,0,0,3.27382,0.977983,0,1
17/4/2016,427.398987,9.3091,0,0.000226,0,0.001899,0,0,3.25777,1.03634,0,1
18/4/2016,428.591003,9.036,0,0.000225,0,0.001903,0,0,3.24039,1.11417,0,1
19/4/2016,435.509003,8.71488,0,0.000222,0,0.001929,0,0,3.28517,1.11118,0,1
20/4/2016,441.389008,8.46579,0,0.000226,0,0.001928,0,0,3.27838,1.06227,0,1
21/4/2016,449.424988,8.10217,0,0.000226,0,0.001874,0,0,3.3464,0.977233,0,1
22/4/2016,445.737,7.82126,0,0.000224,0,0.001917,0,0,3.31927,0.980429,0,1
23/4/2016,450.282013,8.29479,0,0.000224,0,0.001926,0,0,3.33447,1.03663,0,1
24/4/2016,458.554993,8.00135,0,0.000227,0,0.001912,0,0,3.63183,1.0146,0,1
25/4/2016,461.425995,7.55434,0,0.000227,0,0.001876,0,0,3.81172,0.953362,0,1
26/4/2016,466.088989,7.39704,0,0.00023,0,0.001819,0,0,4.0458,0.884295,0,1
27/4/2016,444.687012,7.75997,0,0.000224,0,0.001832,0,0,3.88971,0.941531,0,1
28/4/2016,449.010986,7.17253,0,0.000228,0,0.001904,0,0,3.7885,0.904794,0,1
29/4/2016,455.096985,7.45729,0,0.000226,0,0.001849,0,0,3.8136,0.883684,0,1
30/4/2016,448.317993,8.81398,0,0.000226,0,0.001852,0,0,3.65975,0.916537,0,1
1/5/2016,451.875,8.8465,0,0.000226,0,0.001883,0,0,3.7052,0.914293,0,1
2/5/2016,444.669006,10.1632,0,0.000229,0,0.001868,0,0,3.68031,0.964395,0,1
3/5/2016,450.303986,9.31127,0,0.000228,0,0.001862,0,0,3.74091,0.908237,0,1
4/5/2016,446.721985,9.41377,0,0.000225,0,0.001865,0,0,3.74679,0.916455,0,1
5/5/2016,447.976013,9.8261,0,0.000221,0,0.00184,0,0,3.71385,0.906841,0,1
6/5/2016,459.602997,9.34664,0,0.000225,0,0.001829,0,0,3.82211,0.877466,0,1
7/5/2016,458.536011,9.37051,0,0.000223,0,0.001814,0,0,3.95345,0.880058,0,1
8/5/2016,458.548004,9.48293,0,0.000222,0,0.001796,0,0,3.93814,0.850586,0,1
9/5/2016,460.483002,9.29773,0,0.000224,0,0.001802,0,0,4.05643,0.825393,0,1
10/5/2016,450.894989,9.36152,0,0.00022,0,0.001774,0,0,3.81915,0.829463,0,1
11/5/2016,452.727997,9.99628,0,0.000224,0,0.001797,0,0,3.88227,0.85971,0,1
12/5/2016,454.765991,10.0578,0,0.000235,0,0.0018,0,0,3.8568,0.875668,0,1
13/5/2016,455.670013,10.5066,0,0.000236,0,0.00177,0,0,3.92568,0.847763,0,1.00326
14/5/2016,455.67099,10.2397,0,0.000231,0,0.001781,0,0,4.01012,0.838895,0,1.00358
15/5/2016,457.567993,9.96235,0,0.000231,0,0.001762,0,0,4.06312,0.823823,0,1
16/5/2016,454.162994,11.1713,0,0.000229,0,0.001724,0,0,4.00653,0.818356,0,1
17/5/2016,453.78299,12.1988,0,0.000226,0,0.001692,0,0,3.98313,0.813343,0,1
18/5/2016,454.618988,13.5586,0,0.000228,0,0.001711,0,0,4.00322,0.840542,0,1
19/5/2016,438.714996,14.7697,0,0.000225,0,0.001661,0,0,3.83339,0.853595,0,1
20/5/2016,442.675995,13.6356,0,0.000228,0,0.001649,0,0,3.88101,0.942222,0,1
21/5/2016,443.187988,14.015,0,0.000226,0,0.001634,0,0,3.95449,0.975433,0,1
22/5/2016,439.322998,14.2861,0,0.000224,0,0.001626,0,0,3.9297,0.938764,0,1
23/5/2016,444.154999,13.4615,0,0.000225,0,0.001599,0,0,3.96819,0.91473,0,1
24/5/2016,445.980988,12.7323,0,0.000224,0,0.001608,0,0,3.95141,0.901127,0,1.00002
25/5/2016,449.598999,12.526,0,0.000224,0,0.00155,0,0,4.04566,0.865887,0,1
26/5/2016,453.384003,12.4304,0,0.000228,0,0.001489,0,0,4.08247,0.860175,0,1
27/5/2016,473.463989,11.2958,0,0.00023,0,0.001444,0,0,4.50133,0.859091,0,1
28/5/2016,530.039978,11.8929,0,0.000237,0,0.001476,0,0,4.70068,0.919737,0,1
29/5/2016,526.232971,12.3504,0,0.000238,0,0.001497,0,0,4.60962,0.881719,0,1
30/5/2016,533.864014,12.7253,0,0.000238,0,0.00151,0,0,4.67087,0.910537,0,1
31/5/2016,531.385986,14.0773,0,0.000231,0,0.001543,0,0,4.65039,0.928747,0,1
1/6/2016,536.919983,14.0015,0,0.000234,0,0.001525,0,0,4.74099,0.914871,0,1
2/6/2016,537.971985,13.738,0,0.00023,0,0.001512,0,0,4.71505,0.92668,0,1
3/6/2016,569.19397,13.8467,0,0.000238,0,0.00153,0,0,4.86097,0.945202,0,1
4/6/2016,572.72699,13.7404,0,0.000237,0,0.001527,0,0,4.80804,0.974353,0,1
5/6/2016,574.97699,13.975,0,0.000237,0,0.001498,0,0,4.81291,1.00293,0,1
6/6/2016,585.536987,13.9341,0,0.000236,0,0.001496,0,0,4.95916,1.00688,0,1
7/6/2016,576.596985,14.512,0,0.00024,0,0.001488,0,0,4.77078,1.00501,0,1
8/6/2016,581.64502,14.4177,0,0.000246,0,0.001497,0,0,4.74817,0.999952,0,1
9/6/2016,574.630005,14.3986,0,0.000265,0,0.001587,0,0,4.69312,1.11488,0,1
10/6/2016,577.469971,13.9086,0,0.00026,0,0.001573,0,0,4.84,1.14706,0,1
11/6/2016,606.72699,14.1916,0,0.000253,0,0.001576,0,0,5.01398,1.14134,0,1
12/6/2016,672.783997,15.7437,0,0.00027,0,0.00162,0,0,5.33358,1.2521,0,1
13/6/2016,704.375977,17.602699,0,0.000298,0,0.001561,0,0,5.29032,1.28224,0,1
14/6/2016,685.559021,18.8932,0,0.00032,0,0.001754,0,0,5.20402,1.38593,0,1
15/6/2016,694.468994,18.3543,0,0.000313,0,0.001668,0,0,5.23978,1.46448,0,1
16/6/2016,766.307983,20.5886,0,0.000335,0,0.001722,0,0,5.66079,1.58343,0,0.999999
17/6/2016,748.908997,15.3768,0,0.000321,0,0.001697,0,0,5.59327,1.75499,0,0.999999
18/6/2016,756.22699,11.3307,0,0.000324,0,0.001758,0,0,5.55995,2.0125,0,0.999999
19/6/2016,763.781006,12.2342,0,0.000338,0,0.001831,0,0,5.59378,1.87039,0,0.999999
20/6/2016,737.226013,11.8395,0,0.000323,0,0.001774,0,0,5.29454,1.83363,0,1
21/6/2016,666.651978,13.3067,0,0.000307,0,0.001711,0,0,4.82175,1.6086,0,1
22/6/2016,596.116028,13.0951,0,0.000266,0,0.00162,0,0,3.9107,1.4955,0,1
23/6/2016,623.97699,13.6762,0,0.00028,0,0.001666,0,0,3.85051,1.5578,0,1
24/6/2016,665.299011,14.3321,0,0.000281,0,0.001786,0,0,4.2791,1.58891,0,1.00001
25/6/2016,665.122986,14.283,0,0.000284,0,0.001788,0,0,4.23307,1.55303,0,1.00001
26/6/2016,629.367004,13.8502,0,0.000285,0,0.002026,0,0,4.07431,1.48204,0,1.00001
27/6/2016,655.275024,13.8839,0,0.000288,0,0.002657,0,0,4.11985,1.47528,0,0.999951
28/6/2016,647.000977,12.1756,0,0.000301,0,0.002333,0,0,4.10066,1.48517,0,1
29/6/2016,639.890015,12.6112,0,0.000296,0,0.00204,0,0,4.06188,1.54559,0,1
30/6/2016,673.336975,12.4615,0,0.000304,0,0.002143,0,0,4.1935,1.6055,0,1
1/7/2016,676.296021,12.1995,0,0.000302,0,0.002035,0,0,4.25597,1.65917,0,1
2/7/2016,703.702026,12.1284,0,0.000306,0,0.00204,0,0,4.58992,1.75001,0,1
3/7/2016,658.664001,11.7202,0,0.000282,0,0.001928,0,0,4.25329,1.70298,0,1
4/7/2016,683.661987,11.471,0,0.000289,0,0.001935,0,0,4.54056,1.71013,0,1
5/7/2016,670.627014,10.6114,0,0.000287,0,0.001869,0,0,4.45228,1.73427,0,1
6/7/2016,677.330994,10.5289,0,0.000284,0,0.001846,0,0,4.46822,1.93859,0,1
7/7/2016,640.562012,10.1094,0,0.000275,0,0.00174,0,0,4.11188,1.90277,0,0.999991
8/7/2016,666.52301,11.3946,0,0.000277,0,0.00187,0,0,4.21991,1.98116,0,0.999999
9/7/2016,650.960022,10.9655,0,0.00027,0,0.001763,0,0,4.16307,1.95567,0,0.999999
10/7/2016,649.359985,10.9476,0,0.000272,0,0.001852,0,0,4.09983,1.91299,0,0.999999
11/7/2016,647.658997,10.459,0,0.000267,0,0.001809,0,0,4.08544,1.98334,0,1.00016
12/7/2016,664.551025,10.5161,0,0.000265,0,0.001991,0,0,4.15328,1.98716,0,1
13/7/2016,654.468018,10.5005,0,0.000263,0,0.002164,0,0,4.13855,1.93458,0,1
14/7/2016,658.078003,11.5132,0,0.000262,0,0.002039,0,0,4.14846,2.00704,0,1
15/7/2016,663.255005,11.9516,0,0.000264,0,0.001977,0,0,4.15977,1.99138,0,1
16/7/2016,660.767029,11.6528,0,0.000262,0,0.001926,0,0,4.13267,1.98218,0,1
17/7/2016,679.458984,11.1587,0,0.000263,0,0.001925,0,0,4.18989,1.98807,0,1
18/7/2016,673.106018,11.0344,0,0.000252,0,0.001982,0,0,4.14822,1.95463,0,1
19/7/2016,672.864014,11.6191,0,0.000245,0,0.0019,0,0,4.14916,1.90237,0,1.00001
20/7/2016,665.684998,12.4506,0,0.000244,0,0.001862,0,0,4.12506,1.76275,0,1
21/7/2016,665.012024,12.6507,0,0.000237,0,0.001839,0,0,4.12023,1.73985,0,1
22/7/2016,650.619019,14.6619,0,0.000237,0,0.001824,0,0,4.03829,1.82988,0,1
23/7/2016,655.55603,14.2997,0,0.000251,0,0.002084,0,0,4.057,1.88951,0,1
24/7/2016,661.284973,12.7495,0,0.000249,0,0.002253,0,0,4.07067,1.88099,0,1
25/7/2016,654.096985,13.8361,0,0.000245,0,0.002143,0,0,4.03204,1.84536,0,0.999999
26/7/2016,651.783997,11.9895,0,0.00024,0,0.001939,0,0,3.97024,1.82572,0,1
27/7/2016,654.35199,12.9728,0,0.000237,0,0.001931,0,0,3.95589,1.94309,0,1
28/7/2016,655.034973,12.8436,0,0.000238,0,0.001948,0,0,3.96774,1.85362,0,1
29/7/2016,656.992004,12.7946,0,0.000238,0,0.002013,0,0,4.07744,1.89198,0,1.00008
30/7/2016,655.046997,12.461,0,0.000239,0,0.00194,0,0,4.06181,1.91298,0,1.00001
31/7/2016,624.68103,11.8759,0,0.00023,0,0.001916,0,0,4.01382,1.82419,0,0.999963
1/8/2016,606.271973,10.9416,0,0.000223,0,0.001874,0,0,3.86342,1.69627,0,0.999999
2/8/2016,547.465027,8.78728,0,0.000206,0,0.001736,0,0,3.63958,1.48521,0,0.999995
3/8/2016,566.35498,10.2939,0,0.000214,0,0.001804,0,0,3.71923,1.57481,0,0.999996
4/8/2016,578.289001,11.0428,0,0.000215,0,0.001879,0,0,3.74845,1.84921,0,0.999996
5/8/2016,575.04303,10.9254,0,0.000218,0,0.0019,0,0,3.72904,1.79256,0,0.999833
6/8/2016,587.778015,10.8811,0,0.000231,0,0.001956,0,0,3.76018,1.88319,0,0.999557
7/8/2016,592.690002,10.9116,0,0.000264,0,0.001888,0,0,3.78032,1.89673,0,0.999557
8/8/2016,591.054016,11.2454,0,0.000237,0,0.001848,0,0,3.78551,1.90121,0,0.999557
9/8/2016,587.801025,12.2443,0,0.000237,0,0.001871,0,0,3.75975,2.04886,0,0.999557
10/8/2016,592.103027,12.1432,0,0.000239,0,0.001892,0,0,3.72242,2.01437,0,0.97356
11/8/2016,589.119995,11.6909,0,0.000235,0,0.001889,0,0,3.74217,1.97662,0,0.962375
12/8/2016,587.559021,11.7785,0,0.000239,0,0.001831,0,0,3.70935,1.94901,0,0.962058
13/8/2016,585.588013,11.5713,0,0.000239,0,0.002038,0,0,3.71441,1.98394,0,0.999999
14/8/2016,570.473022,11.1948,0,0.000245,0,0.002005,0,0,3.65021,2.00504,0,0.999999
15/8/2016,567.23999,11.2184,0,0.000238,0,0.002019,0,0,3.57708,2.18056,0,0.999999
16/8/2016,577.439026,11.1397,0,0.000258,0,0.002016,0,0,3.63772,2.20473,0,1
17/8/2016,573.216003,10.7528,0,0.000247,0,0.001993,0,0,3.59944,2.23777,0,1
18/8/2016,574.317993,10.7561,0,0.000247,0,0.001976,0,0,3.60712,2.19232,0,1
19/8/2016,575.630005,10.7487,0,0.000233,0,0.001963,0,0,3.60409,2.30393,0,1
20/8/2016,581.697021,11.2474,0,0.000238,0,0.00193,0,0,3.61556,2.43829,0,1
21/8/2016,581.307983,11.1792,0,0.000232,0,0.001908,0,0,3.61507,2.53634,0,1
22/8/2016,586.752991,11.1209,0,0.000229,0,0.001919,0,0,3.65726,3.98921,0,1
23/8/2016,583.414978,11.0306,0,0.000227,0,0.001878,0,0,3.93073,4.71534,0,1
24/8/2016,580.182007,11.036,0,0.000231,0,0.001888,0,0,3.85505,4.42438,0,1
25/8/2016,577.760986,11.3574,0,0.000229,0,0.001874,0,0,3.80207,4.14717,0,1
26/8/2016,579.651001,11.2954,0,0.000231,0,0.001888,0,0,3.82638,4.17985,0,1
27/8/2016,569.947021,11.1482,0,0.000224,0,0.001862,0,0,3.73677,5.30192,0,1
28/8/2016,573.911987,10.9293,0,0.000229,0,0.001808,0,0,3.73983,9.51253,0,1
29/8/2016,574.106995,10.9838,0,0.000225,0,0.00183,0,0,3.75952,8.49556,0,1
30/8/2016,577.502991,11.2289,0,0.000233,0,0.00185,0,0,3.80406,8.49091,0,1
31/8/2016,575.471985,11.6724,0,0.000235,0,0.001906,0,0,3.79744,8.58262,0,1
1/9/2016,572.302979,11.9949,0,0.000232,0,0.001887,0,0,3.83201,8.00396,0,1
2/9/2016,575.536987,12.113,0,0.000235,0,0.001885,0,0,3.82457,10.2135,0,1
3/9/2016,598.211975,11.7587,0,0.000236,0,0.001902,0,0,3.88875,10.5902,0,1
4/9/2016,608.633972,11.6799,0,0.000235,0,0.001934,0,0,4.01444,13.3892,0,1
5/9/2016,606.590027,11.717,0,0.000236,0,0.001912,0,0,3.97919,13.9613,0,1
6/9/2016,610.435974,11.6891,0,0.000241,0,0.001925,0,0,3.97236,12.4551,0,1
7/9/2016,614.544006,11.5479,0,0.000242,0,0.001925,0,0,3.96988,11.8299,0,1
8/9/2016,626.315979,11.3459,0,0.000228,0,0.001931,0,0,3.98834,12.743,0,1
9/9/2016,622.861023,11.6528,0,0.00023,0,0.00202,0,0,3.96999,12.4273,0,1
10/9/2016,623.508972,12.1685,0,0.000227,0,0.002032,0,0,3.96898,12.2336,0,1
11/9/2016,606.718994,11.6384,0,0.000226,0,0.001966,0,0,3.85545,10.6863,0,1
12/9/2016,608.242981,11.8937,0,0.000226,0,0.00194,0,0,3.82319,10.032,0,1.0007
13/9/2016,609.241028,11.9187,0,0.000225,0,0.001951,0,0,3.82171,10.8838,0,1.00001
14/9/2016,610.684021,11.9232,0,0.000226,0,0.001963,0,0,3.83216,10.5083,0,1
15/9/2016,607.155029,11.937,0,0.000233,0,0.002319,0,0,3.81192,9.4132,0,0.999993
16/9/2016,606.973022,12.5558,0,0.00025,0,0.002082,0,0,3.80619,8.91087,0,0.999999
17/9/2016,605.984009,12.6986,0,0.000236,0,0.002162,0,0,3.80542,9.68022,0,0.999999
18/9/2016,609.874023,12.4312,0,0.00024,0,0.00209,0,0,4.0434,9.45303,0,0.999923
19/9/2016,609.22699,13.189,0,0.000236,0,0.002127,0,0,3.83116,10.5641,0,0.999999
20/9/2016,608.312012,14.4303,0,0.000232,0,0.002052,0,0,3.84207,11.1464,0,0.999999
21/9/2016,597.148987,13.7685,0,0.000231,0,0.002085,0,0,3.84037,9.91702,0,0.999988
22/9/2016,596.297974,13.2476,0,0.000228,0,0.002138,0,0,3.76757,10.1558,0,0.999999
23/9/2016,602.84198,13.3313,0,0.000224,0,0.002083,0,0,3.81291,10.7688,0,0.999999
24/9/2016,602.625,12.8779,0,0.000226,0,0.002219,0,0,3.80514,10.6297,0,0.999999
25/9/2016,600.825989,13.1009,0,0.000225,0,0.002454,0,0,3.80838,10.2447,0,1
26/9/2016,608.04303,12.8231,0,0.000229,0,0.002385,0,0,3.85874,9.39895,0,1
27/9/2016,606.166016,13.0983,0,0.000228,0,0.002549,0,0,3.85224,9.30736,0,1
28/9/2016,604.728027,13.2748,0,0.000229,0,0.003149,0,0,3.83761,9.39937,0,1
29/9/2016,605.692993,13.0734,0,0.000231,0,0.003066,0,0,3.84561,8.70923,0,1
30/9/2016,609.734985,13.2248,0,0.000235,0,0.002847,0,0,3.8416,8.41217,0,1
1/10/2016,613.982971,13.1727,0,0.000233,0,0.002763,0,0,3.84922,7.35868,0,1
2/10/2016,610.892029,13.1997,0,0.00023,0,0.002867,0,0,3.84231,8.30422,0,0.999998
3/10/2016,612.132996,13.4524,0,0.000234,0,0.00271,0,0,3.83797,7.94923,0,0.999998
4/10/2016,610.203979,13.277,0,0.000229,0,0.00259,0,0,3.82303,7.65059,0,1
5/10/2016,612.510986,13.0357,0,0.000233,0,0.002485,0,0,3.84313,6.76072,0,1
6/10/2016,613.020996,12.8543,0,0.000223,0,0.002306,0,0,3.84654,7.17507,0,1
7/10/2016,617.120972,12.6671,0,0.000228,0,0.002374,0,0,3.86229,6.89108,0,1
8/10/2016,619.107971,12.2191,0,0.000225,0,0.002317,0,0,3.83805,6.87906,0,1
9/10/2016,616.752014,12.0537,0,0.000228,0,0.002376,0,0,3.81513,7.47756,0,1
10/10/2016,618.994019,11.7555,0,0.000228,0,0.002466,0,0,3.79517,6.93849,0,1
11/10/2016,641.072021,11.7857,0,0.00023,0,0.002679,0,0,3.81633,7.27767,0,1
12/10/2016,636.192017,11.9335,0,0.000225,0,0.002637,0,0,3.75851,7.3112,0,1
13/10/2016,636.786011,11.963,0,0.000227,0,0.002539,0,0,3.90657,6.91433,0,1
14/10/2016,640.377991,11.9382,0,0.000227,0,0.002479,0,0,3.8976,6.9238,0,0.999999
15/10/2016,638.645996,11.9834,0,0.000224,0,0.002439,0,0,3.87243,6.5639,0,1
16/10/2016,641.630981,11.9516,0,0.000223,0,0.002418,0,0,3.88545,6.37796,0,1
17/10/2016,639.192993,12.005,0,0.000221,0,0.002291,0,0,3.91048,6.28489,0,1
18/10/2016,637.960022,12.5885,0,0.000221,0,0.002388,0,0,3.83958,6.56581,0,1
19/10/2016,630.52002,12.0226,0,0.000219,0,0.002339,0,0,3.80414,6.61953,0,1
20/10/2016,630.856995,12.099,0,0.000221,0,0.00267,0,0,3.779,6.55776,0,1
21/10/2016,632.828003,12.1754,0,0.000218,0,0.002476,0,0,3.80546,6.77864,0,1
22/10/2016,657.294006,12.0715,0,0.000223,0,0.002407,0,0,3.88546,6.51646,0,1
23/10/2016,657.070984,12.036,0,0.000221,0,0.002438,0,0,3.91778,6.51498,0,1
24/10/2016,653.760986,11.969,0,0.000219,0,0.002471,0,0,3.86886,6.41618,0,1
25/10/2016,657.588013,11.414,0,0.000219,0,0.002357,0,0,3.90441,6.09008,0,1
26/10/2016,678.304016,11.532,0,0.000216,0,0.002338,0,0,3.96029,6.17496,0,1
27/10/2016,688.312988,11.4997,0,0.000217,0,0.002176,0,0,4.0215,6.21438,0,1
28/10/2016,689.651001,11.0851,0,0.000216,0,0.002095,0,0,3.97322,5.72646,0,1
29/10/2016,714.479004,10.4446,0,0.000223,0,0.001957,0,0,4.09031,5.14372,0,1
30/10/2016,701.864014,11.1828,0,0.000223,0,0.002127,0,0,4.03401,5.57341,0,1
31/10/2016,700.971985,10.9982,0,0.00022,0,0.002088,0,0,3.99396,5.11955,0,1
1/11/2016,729.79303,10.7661,0,0.000221,0,0.001976,0,0,4.08833,4.71309,0,1
2/11/2016,740.828979,10.7526,0,0.00022,0,0.002023,0,0,4.1045,4.5066,0,1
3/11/2016,688.700012,10.801,0,0.000217,0,0.001994,0,0,3.86133,4.8899,0,1
4/11/2016,703.234985,11.0907,0,0.000219,0,0.001999,0,0,3.87889,4.84751,0,1
5/11/2016,703.41803,11.0025,0,0.000222,0,0.002021,0,0,3.86669,5.02085,0,1
6/11/2016,711.521973,10.8735,0,0.000221,0,0.001959,0,0,3.88925,4.9651,0,1
7/11/2016,703.130981,10.8088,0,0.000239,0,0.002013,0,0,3.83887,5.73861,0,1
8/11/2016,709.848022,10.8337,0,0.000229,0,0.001986,0,0,3.84276,6.31619,0,1
9/11/2016,723.27301,10.6555,0,0.000229,0,0.001968,0,0,3.86461,6.18724,0,1
10/11/2016,715.533997,10.5245,0,0.000228,0,0.001948,0,0,3.82424,6.10219,0,0.999997
11/11/2016,716.411011,10.2899,0,0.000227,0,0.001913,0,0,3.81601,6.77996,0,1
12/11/2016,705.054016,9.87796,0,0.00022,0,0.001899,0,0,3.76388,7.43571,0,1
13/11/2016,702.031006,10.1015,0,0.000225,0,0.001896,0,0,3.878,7.10231,0,1
14/11/2016,705.020996,9.96648,0,0.000223,0,0.00188,0,0,3.87617,7.71229,0,1
15/11/2016,711.619019,10.2175,0,0.000222,0,0.001853,0,0,3.89359,7.29721,0,1
16/11/2016,744.197998,10.0591,0,0.000221,0,0.001772,0,0,4.01948,6.58232,0,1
17/11/2016,740.97699,9.99118,0,0.000224,0,0.00182,0,0,3.94319,6.78845,0,1
18/11/2016,751.585022,9.47616,0,0.000218,0,0.001807,0,0,3.96132,6.72005,0,1
19/11/2016,751.616028,9.66276,0,0.00022,0,0.001796,0,0,3.9538,6.55215,0,1
20/11/2016,731.026001,9.57928,0,0.000219,0,0.00176,0,0,3.92194,6.58357,0,1
21/11/2016,739.247986,9.62082,0,0.000222,0,0.001755,0,0,3.94488,6.79772,0,1
22/11/2016,751.346985,9.90572,0,0.000224,0,0.001735,0,0,3.94731,7.68806,0,1
23/11/2016,744.593994,9.84362,0,0.000219,0,0.001733,0,0,3.92532,7.91363,0,1
24/11/2016,740.289001,9.23167,0,0.000218,0,0.001691,0,0,3.90769,7.80577,0,1
25/11/2016,741.648987,9.40205,0,0.00022,0,0.001722,0,0,3.91542,7.54427,0,1
26/11/2016,735.382019,9.32811,0,0.000219,0,0.001649,0,0,3.89451,7.62316,0,1
27/11/2016,732.034973,8.99847,0,0.000217,0,0.001665,0,0,3.88293,7.92754,0,1
28/11/2016,735.812988,8.72482,0,0.000218,0,0.001655,0,0,3.88454,7.89341,0,1
29/11/2016,735.604004,8.17412,0,0.000217,0,0.001667,0,0,3.87455,7.60291,0,1
30/11/2016,745.690979,8.58754,0,0.000214,0,0.001629,0,0,3.89379,8.94639,0,1
1/12/2016,756.773987,8.4525,0,0.000214,0,0.001619,0,0,3.90908,8.57556,0,1
2/12/2016,777.94397,7.75996,0,0.000216,0,0.001529,0,0,3.94644,8.23269,0,1
3/12/2016,771.155029,7.92134,0,0.000217,0,0.001592,0,0,3.924,8.27272,0,1.00002
4/12/2016,773.872009,7.44368,0,0.000217,0,0.001532,0,0,3.89961,7.7965,0,1.00018
5/12/2016,758.700012,6.82166,0,0.000215,0,0.001542,0,0,3.52858,7.91008,0,1.00002
6/12/2016,764.223999,7.86893,0,0.000212,0,0.002666,0,0,3.53541,7.54466,0,1
7/12/2016,768.132019,8.38148,0,0.000214,0,0.002767,0,0,3.61595,7.88885,0,1
8/12/2016,770.809998,8.23051,0,0.000215,0,0.002421,0,0,3.6911,7.7933,0,1
9/12/2016,772.794006,8.44601,0,0.000212,0,0.002545,0,0,3.69148,7.94785,0,1
10/12/2016,774.650024,8.12516,0,0.000215,0,0.002233,0,0,3.68027,7.77638,0,1
11/12/2016,769.731018,8.19362,0,0.000223,0,0.002353,0,0,3.63796,7.91093,0,1
12/12/2016,780.086975,8.52221,0,0.000222,0,0.002272,0,0,3.66231,8.0515,0,1
13/12/2016,780.55603,8.42285,0,0.000216,0,0.002158,0,0,3.65028,8.10651,0,1
14/12/2016,781.481018,8.26523,0,0.000217,0,0.00215,0,0,3.61956,8.40846,0,1
15/12/2016,778.088013,7.82847,0,0.000215,0,0.002802,0,0,3.62447,8.42192,0,1
16/12/2016,784.906982,7.85821,0,0.000217,0,0.003123,0,0,3.62818,8.51026,0,1.00003
17/12/2016,790.828979,7.87659,0,0.000219,0,0.002772,0,0,3.6975,8.32496,0,1.00003
18/12/2016,790.530029,7.86532,0,0.000218,0,0.0029,0,0,3.67695,8.61099,0,1.00001
19/12/2016,792.713989,7.64382,0,0.000218,0,0.002868,0,0,3.66262,8.63122,0,1
20/12/2016,800.875977,7.66004,0,0.000219,0,0.002836,0,0,3.66106,8.42837,0,1
21/12/2016,834.281006,7.9144,0,0.000227,0,0.00281,0,0,3.65345,8.2796,0,1
22/12/2016,864.539978,7.585,0,0.000225,0,0.002751,0,0,3.71168,8.89836,0,1
23/12/2016,921.984009,7.16615,0,0.000236,0,0.002646,0,0,4.65533,9.55165,0,1.00017
24/12/2016,898.822021,7.26577,0,0.000234,0,0.002691,0,0,4.55154,9.65427,0,1.00001
25/12/2016,896.182983,7.17508,0,0.00023,0,0.002578,0,0,4.34722,9.72921,0,1.00001
26/12/2016,907.609985,7.27409,0,0.000233,0,0.002657,0,0,4.35548,10.272,0,1.00001
27/12/2016,933.197998,7.17082,0,0.000227,0,0.002543,0,0,4.4694,12.6881,0,1.00001
28/12/2016,975.921021,7.52011,0,0.000223,0,0.002509,0,0,4.57135,14.0944,0,1.00004
29/12/2016,973.497009,8.28416,0,0.000228,0,0.002559,0,0,4.55548,13.1325,0,1.00002
30/12/2016,961.237976,8.15998,0,0.000228,0,0.002544,0,0,4.39052,12.9702,0,1.00002
31/12/2016,963.742981,7.9691,0,0.000223,0,0.002469,0,0,4.32529,13.7838,0,1.00001
